,index,media_id,img_url,alt_text
6143,16437,3_1463174270549479427,https://pbs.twimg.com/media/FE49PzCX0AMCuzK.jpg,"Marshmallow pattern, consisting of large-scale yellow flowers with green foliage, printed on white ground. This is the marshmallow plant, not the candy."
6144,16438,3_1462507359280975884,https://pbs.twimg.com/media/FEvesc9WUAwQRtK.jpg,Spherical red television with convex screen at front and control knobs and hanging/carrying chain in indentation at top. A chrome-plated telescoping antenna sticks out the top.
6145,16439,3_1461425235928965121,https://pbs.twimg.com/media/FEgGglVWYAERMlQ.jpg,"On a beige background, a thick rose vine twines through a light grey square trellis. Red roses bloom amid green foliage; the stout vine is patterned with red thorns, and green beetles crawl in some roses. Blue birds perch on the trellis and fly upwards. The trellis and roses have heavy, dark outlines, but the blue birds are rendered with more delicate linework. In the background, small stylized brown butterflies. At the edges, outside the picture plane, various colored printing marks. ""MORRIS & Co."" along the right edge."
6146,16440,3_1460984072252100611,https://pbs.twimg.com/media/FEZ1RekXEAMso82.jpg,"Dust jacket for [THE WEEK-END BOOK], printed in bold white, red, black, and orange, with a graphic geometric design"
6147,16441,3_1460984075750195201,https://pbs.twimg.com/media/FEZ1RrmXwAEN1b5.jpg,"Dust cover of a stylized island and sea scene with bright colors, whimsical animals and title and author text. "
6148,16442,3_1460984079101407240,https://pbs.twimg.com/media/FEZ1R4FXMAgtLqh.jpg,"Printed dust cover with a minimal blue and teal illustration and text. Features geometric shapes reminiscent of a book and bold, square title and author font."
6149,16443,3_1460756575115747329,https://pbs.twimg.com/media/FEWmXZsXIAE_5Y0.jpg,Photo of the inside of a 3D printed adobe house. The words MUD FRONTIER ARCHITECTURE AT THE BORDERLAND are in the center.
6150,16444,3_1460634518071689224,https://pbs.twimg.com/media/FEU3WvxWQAgCUHu.jpg,"Textile consisting of yellow and orange striped flowers with honey-colored centers, and yellow and orange spotted cheetahs against a yellow background with terracotta orange spots."
6151,16445,3_1460394688591155203,https://pbs.twimg.com/media/FERdO1VX0AMtDiY.jpg,Kimono-style coat made from 17 sweaters. The coat has a patchwork style and each patch is a block color. The colors are blues and grays.
6152,16446,3_1459968377213104131,https://pbs.twimg.com/media/FELZgPsXMAMT1EB.jpg,White and grey lilies and red and pink waterlilies with yellow centers with large green leaves and metallic silver water on a dark green ground.
6153,16448,3_1459211906493947919,https://pbs.twimg.com/media/FEApf2qXoA8JE6b.jpg,"Flexible silver chainmail armature covered by overlapping rows of hammered, flattened feather-like blue-black steel nails; row of small, gold pod forms along inner edge; large clasp covered by roughly square panel of pale rose mother-of-pearl with gold fasteners."
6154,16452,3_1457857973028540418,https://pbs.twimg.com/media/FDtaGjdWUAInfvn.jpg,A vertical gouache painting of a herd of bovines at the base of a hill meeting the viewer's gaze. Cowboys on horses are watching from behind the herd on a rust colored plain. Green hills and blue mountains rise in the distance. 
6155,16453,3_1457857976790831118,https://pbs.twimg.com/media/FDtaGxeWUA4cmA-.jpg,Printed advertisement based on the preceeding original artwork.
6156,16454,3_1457347135897227268,https://pbs.twimg.com/media/FDmJf62WUAQdc9K.jpg,"Poster design featuring a pair of worn and dirty sneakers, the one of the left has a beautiful red rose stuck into it. Text to the right of the rose reads L'EGGS MINI MARATHON, 10,000 METERS SATURDAY, JUNE 2, 1979, CENTRAL PARK, N.Y.C, 11:00AM"
6157,16455,3_1457079592330711046,https://pbs.twimg.com/media/FDiWK1ZX0AYgmio.jpg,A simplified chair design made using vertical and horizontal planes. The back of the chair is colored red and the seat is blue. It is made of pine and steel.
6158,16456,3_1456675933339979781,https://pbs.twimg.com/media/FDcnCyeXEAU2V7b.jpg,"Flat, circular vase with short neck and slightly spouted lip; thick cased glass body, clear, over deep blue, over amethyst-colored glass."
6159,16457,3_1456352806579888131,https://pbs.twimg.com/media/FDYBKVfWYAMSqTR.jpg,"Color poster of a view of the countryside with  quarry, train, and silhouette of buildings in foreground."
6160,16458,3_1456352808987467782,https://pbs.twimg.com/media/FDYBKedXIAY87l4.jpg,"A cream poster depicting a hilly landscape with fields and trees in greens and browns enclosed in a black, rectangular frame, with text below."
6161,16459,3_1455577279363493892,https://pbs.twimg.com/media/FDM_0teXMAQPMAd.jpg,"Photograph of the Smithsonian activity guide, a pamphlet sized book that has a colorful, abstract graphic design cover."
6162,16462,3_1454133186246610955,https://pbs.twimg.com/media/FC4ebbZWEAsQ36U.jpg,Print of a medieval looking cat catching a mouse in its paws. The cat has stripes across its back and down its tail. It is done in a gothic style and is not realistic.
6163,16463,3_1454133189702737921,https://pbs.twimg.com/media/FC4eboRWYAEpPyu.jpg,"A drawing of a cat done in ink and graphite. It is a cartoonish cat with a huge body and tiny legs. It's face has got human qualities, with big eyes and a big nose."
6164,16464,3_1453783878628515841,https://pbs.twimg.com/media/FCzgvDHXoAEiyNJ.jpg,"Area rug, jute and wool; different colors and sizes of overlapping horizontal rectangles; three each long slim rectangles near top left and bottom right; designer’s initials at bottom right."
6165,16465,3_1453783887906213888,https://pbs.twimg.com/media/FCzgvlrWEAAfNt7.jpg,"Install photograph of Underground Modernist: E. McKnight Kauffer at Cooper Hewitt, featuring the carpet designed by Kauffer and the Alvar Aalto chair. The arm chair is made of bent birch plywood. A one-piece curved bent birch plywood scroll-shaped seat is suspended in its own frame composed of ribbon-like, curved, laminated bent birch elements which form sinuous legs/arms in a trapezium shape."
6166,16466,3_1453023113659265028,https://pbs.twimg.com/media/FCos0swXsAQQyZm.jpg,"Drawing of pumpkin flowers, with beautiful yellow/orange blooms and green leaves and vines spreading across the page."
6167,16467,3_1452784541270216708,https://pbs.twimg.com/media/FClT19WXEAQ0CtX.jpg,A young woman in a yellow dress rakes leaves in an autumnal garden.
6168,16469,3_1451602753839636486,https://pbs.twimg.com/media/FCUhA4GXIAYISFo.jpg,"Illustration for October from a calendar. A child stands in an autumnal field in front of a pumpkin placed on top of a barrel. The child has a knife in their hand and is standing back to see how their carving looks. The pumpkin has been carved to have a jagged smile, triangular nose, and wide eyes."
6169,16470,3_1451282899102220295,https://pbs.twimg.com/media/FCP-G4WWQAcgwdj.jpg,Illustration of skeletons and flames dancing about the end pages of a book.
6170,16471,3_1450486400210530305,https://pbs.twimg.com/media/FCEpsiwVcAEy0Sj.jpg,"Frontispiece from The Wood Beyond The World. On the left hand page is an illustration of a woman walking through a wood with vines of leaves encircling her waist, above her long and billowing dress. The right hand page contains text in a medieval style font. Surrounding both the text and the illustration of a woman is illustrations of leaves creating a border."
6171,16473,3_1449464162518720518,https://pbs.twimg.com/media/FB2H-emWYAY-5Y1.jpg,Install shot of Willi Smith: Street Couture at Cooper Hewitt. We see a portrait of the man himself around which is hung several items of clothing he designed.
6172,16474,3_1449464171402252294,https://pbs.twimg.com/media/FB2H-_sWUAY1nOv.jpg,"Install shot of Willi Smith: Street Couture. This part of the exhibition has about a dozen t-shirts hung on a wall, all of which feature designs by prominent artists from the 80s, including Keith Haring, Jenny Holzer, Barbara Kruger, and Robert Rauschenburg."
6173,16475,3_1449464177890926596,https://pbs.twimg.com/media/FB2H_X3XoAQmDsn.jpg,Install shot of Willi Smith: Street Couture. This part of the exhibition shows full outfits designed by Smith. They are loose fitting and in pastel colors. The mannequins they are on are displayed on different levels so all can be seen.
6174,16477,3_1448745680340725768,https://pbs.twimg.com/media/FBr6hT6XMAgBFFg.jpg,"Winnie-the-Pooh and friends stand around a sign in a landscape of green, rolling, hills. The sky is blue with the hint of sunlight where the sky meets the ground at the lower right hand corner."
6175,16478,3_1448408708556464128,https://pbs.twimg.com/media/FBnIC-MXIAA1mXO.jpg,A pen and ink drawing of Cooper Hewitt amid a swirling torrent of water.
6176,16479,3_1445387148060991494,https://pbs.twimg.com/media/FA8L9AMXIAYHLDS.jpg,"A photograph of the exhibition Underground Modernist: E. McKnight Kauffer on display at Cooper Hewitt. Two women wearing masks are looking at a graphic representation of Kauffer’s face on a wall. Surrounding his image are lines to images of people and bodies of text about them, all of whom connect to Kauffer and his work."
6177,16480,3_1445386987104526342,https://pbs.twimg.com/media/FA8LzolWYAYI5sI.jpg,Graphite drawing of E. McKnight's face shown in profile.
6178,16481,3_1445386773920722954,https://pbs.twimg.com/media/FA8LnOaXsAoLNxE.jpg,"A stylized painting of a naked man riding a white horse. The man looks behind him as he holds onto the mane of the horse, bounding through a stylized hilly landscape. The sky behind them is yellow and full of circular, billowing clouds."
6179,16483,3_1445102422368657409,https://pbs.twimg.com/media/FA4I_yVXIAE4yIj.jpg,"Animals outlined with thick black line. Farm and domestic animals, including dogs, chickens, rabbits, bird and chipmunk or squirrel. Printed in colors on a green ground."
6180,16484,3_1445102424977547270,https://pbs.twimg.com/media/FA4I_8DXoAYX156.jpg,"Children's frieze, containing various animals, including dog, sheep, goat, pelican, rhinoceros and leopard. Printed in colors on a tan ground. "
6181,16485,3_1443673257987674114,https://pbs.twimg.com/media/FAj1LeIWEAIyoOZ.jpg,A stylized black flock of birds in flight soar towards the upper left corner on a horizontally oriented cream background. 
6182,16487,3_1442880787334959114,https://pbs.twimg.com/media/FAYkbm5WEAowsKn.jpg,"Irregular bowl form with lacquer surface to interior and top rim, the exterior with raised felt incorporated into the side and foot."
6183,16488,3_1442563699613454344,https://pbs.twimg.com/media/FAUECrFVUAgGgmY.jpg,Drawing of ears of corn on a blue background.
6184,16489,3_1442563736426860545,https://pbs.twimg.com/media/FAUEE0OVUAEz2gd.jpg,"Drawing of cabbages, done in greens and purples."
6185,16491,3_1442265730104311810,https://pbs.twimg.com/media/FAP1CkKWQAIMvCk.jpg,"In the center are two abstract blue, white and black seated figures, one on the other's lap set against a blue abstracted background. One holds a sphere on our right, the other has blue text across the chest."
6186,16492,3_1442265734579556352,https://pbs.twimg.com/media/FAP1C01VEAAMytE.jpg,"Black and white photography of E. McKnight Kauffer and T. S. Eliot standing in a doorway. Both are dressed in 1930s suits, with Kauffer also wearing a coat and hat."
6187,16493,3_1442265745757335556,https://pbs.twimg.com/media/FAP1DeeUcAQOFBB.jpg,"Book cover design for T.S. Eliot's poem Marina with light blue paper and black ink, all text in serif font. Center image of abstract design with geometric and realistic forms. Realistic eye is most prominent in center, surrounded by simple yet stylized architectural elements."
6188,16494,3_1441491882308079622,https://pbs.twimg.com/media/FAE1OseVEAYuMG2.jpg,Design of a costume party with people in fantastic clothing held in a massive hall or temple. In red on off white.
6189,16495,3_1441131759786020870,https://pbs.twimg.com/media/E__tsziUUAY_L8W.jpg,"Image of Willi Smith sitting at desk, talking on the phone in all-white office designed by SITE; white bricks are piled around office as part of design."
6190,16496,3_1440691109152186373,https://pbs.twimg.com/media/E_5c7kAUYAU0FRD.jpg,"A poster depicting a colorful hilly and wooded landscape in bright greens, yellows and oranges."
6191,16500,3_1438598573688606722,https://pbs.twimg.com/media/E_btx98X0AIsaqc.jpg,"Rectangular panel of cream-colored cotton printed in red. The design shows various shadow figures made with the hands. In a large central oval frame, a pair of hands making the shadow of a rabbit, titled below ""Bunny."" In the four corners are hands and shadows forming ""The Camel,"" ""The Dog,"" ""The Goose,"" and ""The Goat."" To the left and right of the central oval, the crest of the Prince of Wales – three plumes in a crown – and the legend ""Ich Dien"" (""I Serve"")."
6192,16501,3_1438266880133898250,https://pbs.twimg.com/media/E_XAG3KXIAog8Cp.jpg,"An old man, identified as the legendary Flavio Amalfitano, seated at his desk using a compass and reading a book; tools, books, and instruments are arranged around the richly furnished room; a dog is at his feet. A model of a ship hangs above and in front of him."
6193,16503,3_1436328725931597829,https://pbs.twimg.com/media/E-7dXcHXoAUJZFk.jpg,"Poster with a large black rooster with red, green and blue tail feathers in the center standing on rolling hills against a rising yellow sun and pale background advertising Eno's Fruit Salts."
6194,16504,3_1435270640106450954,https://pbs.twimg.com/media/E-sbCvQXsAo0eM8.jpg,"A photo-illustration in yellow and turquoise of the Winged Victory of Samothrace dominates the poster. Text in black and turquoise in the upper center [AMERICAN AIRLINES], [PARIS] in the center right in black, turquoise and red."
6195,16505,3_1435270643872829440,https://pbs.twimg.com/media/E-sbC9SWEAAclMT.jpg,"Book jacket for James Joyce’s ULYSSES. Background color is black; uppercase letters spell out title; lettering is grey, white, turquoise, and yellow."
6196,16506,3_1435270647165378561,https://pbs.twimg.com/media/E-sbDJjWYAEaNUQ.jpg,"Centered stylized black arm swoops forward with extended fist from black round circle, geometric red structure in background of upper right corner. Black, blue, red text reads [POWER / THE / NERVE CENTRE / OF LONDON'S / UNDERGROUND]."
6197,16507,3_1435270649975541769,https://pbs.twimg.com/media/E-sbDUBWEAkHH9r.jpg,"A bright yellow poster advertising the Daily Herald, with a stylized black, white and grey flock of birds in flight in the top right corner and black text below."
6198,16508,3_1434767068948217859,https://pbs.twimg.com/media/E-lRDCgWQAMGDvm.jpg,"Beach scene with female figure in blue bikini reclining on the sand at center left. A palm tree near the shoreline and the ocean beyond. The rest of the scene populated with art-making tools: the sun over the ocean is an artist's palette, and other art -making objects protrude from the sand, including scissors, an easel and canvas with a painting of a beach scene, T-squares, a tube of paint, paintbrushes, a pen, pencil, charcoal pencil, camera, and razor blade."
6199,16509,3_1433455428265029639,https://pbs.twimg.com/media/E-SoHgMXsAc4g0l.jpg,Laurel Nakadate stands in a wide field and salutes the camera. She wears a Junior Girl Scout uniform with her sash covered in patches
6200,16510,3_1433408913634992129,https://pbs.twimg.com/media/E-R9z_sXoAEDE6d.jpg,Villagers in driving wind and rain on a steep hillside.
6201,16511,3_1432421620308746245,https://pbs.twimg.com/media/E-D739cXoAUk4xR.jpg,Watercolor-style map of New York City.
6202,16512,3_1432421624314318849,https://pbs.twimg.com/media/E-D74MXX0AE1dBM.jpg,Watercolor style map of Stockholm
6203,16513,3_1432421626981781505,https://pbs.twimg.com/media/E-D74WTWEAEWzXV.jpg,Watercolor style map of Honolulu
6204,16514,3_1430989683190902792,https://pbs.twimg.com/media/E9vliP_XsAgT7A3.jpg,"Etching of the interior of an antique shop, with a man wearing a hat and overcoat examining objects in the back."
6205,16515,3_1430915487110737921,https://pbs.twimg.com/media/E9uiDeDXMAEqWpt.jpg,"Purple and white graphic with text: Our Shared Future Forum. August 26. 7 p.m. ET. Logos for Smithsonian and Bank of America, with text Founding Sponsor. Our Shared Future. Reckoning With Our Racial Past"
6206,16516,3_1430548776805183488,https://pbs.twimg.com/media/E9pUiHtXsAAMF_Y.jpg,"Poster with central image in black of a woman in profile, walking to the left, with abstract swirls in black, violet, blue and green radiating off her head and back, reminiscent of smoke. What appears to be the train of a dress takes the form of stairs or waves underneath these swirls. Below, text in large black letters: THE WIZ / [in smaller letters:] a new musical version of “The Wonderful Wizard of Oz”/ AT THE WINTER GARDEN / Broadway and 50th Street, N.Y.C."
6207,16517,3_1429786754907877380,https://pbs.twimg.com/media/E9efem7XsAQxiJJ.jpg,A print done in drypoint in dark brown ink on paper shows a street corner seen from above in the rain. A single figure and three groups of two are seen with umbrellas raised.
6208,16518,3_1429201659838742529,https://pbs.twimg.com/media/E9WLVl8WQAE-oLs.jpg,Photograph of the Carnegie Mansion through foliage in the garden.
6209,16519,3_1428772068917645312,https://pbs.twimg.com/media/E9QEoHDWEAAPj0u.jpg,"Seen from the back, a sky blue cotton ensemble with oversized, unbuttoned shirt and pleated pants. The shirt has an image of a bridge (the Pont Neuf in Paris) printed on the back."
6210,16520,3_1428772103675908101,https://pbs.twimg.com/media/E9QEqIiXEAUg5hH.jpg,Photograph of three people talking in front of the Pont Neuf bridge wrapped in golden linen fabric; one has their back turned to the camera and wears a Pont Neuf Wrapped uniform shirt 
6211,16521,3_1428447178188599301,https://pbs.twimg.com/media/E9LdI-xXMAUzx0I.jpg,"Rectangular metal and plastic camera with black wrist strap. Imprinted at top: “KODAK pocket INSTAMATIC 10 camera” with black button, flash cube socket on top; Kodak logo, lense and view finder on front."
6212,16522,3_1428013631216701442,https://pbs.twimg.com/media/E9FS1OcWUAIhe3p.jpg,"Textile design consisting of white rhinoceroses from a variety of positions and angles. Their bodies are covered with elaborate patterns, outlined in black with green accents, and featuring flowers, plants, and dots."
6213,16524,3_1426230331133337604,https://pbs.twimg.com/media/E8r87f8XIAQMPXX.jpg,"On beige background, in black, a human skull appears to be flying toward the viewer with outspread eagle wings. Behind him follows an innumerable ""flock"" of text--a repetition of the word ""ptaki"" (birds) in varying fonts of varying sizes. At the top, left of center, the inscription ""niesamowity film / ALFREDA HITCOCKA / wykonawcy: Rod Taylor / ""Tippi"" Hedren Jessica Tandy / Suzanne Pieshette / produkcja: Hitchcock-Universal""."
6214,16525,3_1425910715152584711,https://pbs.twimg.com/media/E8naPZoX0AcEMae.jpg,"Square handkerchief with a red elephant wearing a black top hat, on a white shield with blue stars, with the slogan I Like Ike below. Blue field with a border of red and white stripes."
6215,16526,3_1425125292109148164,https://pbs.twimg.com/media/E8cP5wyXMAQa4-5.jpg,Black and white image of women studying in a room lined with bookcases. It's from the turn of the century so the women are in period dress. Busts are displayed on the bookcases lining the walls.
6216,16527,3_1425125302141865987,https://pbs.twimg.com/media/E8cP6WKWUAMLPiO.jpg,"Black and white image of the Carnegie Mansion in 1903, taken at a distance in the garden so you see the whole mansion. It is a beautiful building in a neo-classical style."
6217,16528,3_1425125306210394114,https://pbs.twimg.com/media/E8cP6lUXIAIuIcg.jpg,Black and white image of women studying wallpapers.
6218,16529,3_1425125310253649929,https://pbs.twimg.com/media/E8cP60YWUAkvoQL.jpg,"Black and white image of an exhibition entitled ""Ornament in the Twentieth Century"" on display inside the Carnegie Mansion. In this shot you see chairs, lamps, wall hangings, mirrors, and furniture on display."
6219,16530,3_1424723642433392651,https://pbs.twimg.com/media/E8WimrJX0Asm9f8.jpg,"Anatomical model of Aesculus Hippocastanum glued to a vertical rod mounted on a stepped base with affixed paper label
"
6220,16531,3_1424723644689825796,https://pbs.twimg.com/media/E8WimzjWQAQxqEE.jpg,"Anatomical model of Ricinus Communis glued to a vertical rod mounted on a stepped base with affixed paper label
"
6221,16532,3_1424723646858289162,https://pbs.twimg.com/media/E8Wim7oWYAoqSw1.jpg,"Anatomical model of Rosa Canina glued to a vertical rod mounted on a stepped base with affixed paper label
"
6222,16533,3_1424723649035132928,https://pbs.twimg.com/media/E8WinDvWYAAak8s.jpg,"Anatomical model of Theobroma Cacao glued to a vertical rod mounted on a stepped base with affixed paper label
"
6223,16534,3_1423694124134420480,https://pbs.twimg.com/media/E8H6Q0nX0AAE13v.jpg,"A man wearing a turquoise and blue floral patterned blazer stands half inside a bright yellow submarine, moored on shore near the ocean. The top half of his body pokes out of the top of the small submarine and a woman stands next to him on top of the submarine with her arm around him posing for a photograph. She is wearing a floral bikini. Other women have draped themselves around the submarine. Behind them is a wide expanse of ocean waters, and a blue sky with some clouds."
6224,16535,3_1422933849869275141,https://pbs.twimg.com/media/E79GzCRWUAUI26J.jpg,"Drawing of a male figure wearing an oversized collared shirt, trousers, black belt, and hat"
6225,16536,3_1422933860652834816,https://pbs.twimg.com/media/E79GzqcWYAAaoAT.jpg,"Grayscale photograph of model wearing houndstooth coat, thick turtleneck sweater, plaid scarf, skirt with side slit, and boots with thick socks "
6226,16537,3_1422190952911982594,https://pbs.twimg.com/media/E7yjIvcX0AIeOP6.jpg,"Sepia image of a garden and home designed by Louis C. Tiffany. In the foreground is a constructed pond with a large glass sculpture in the middle. The garden surrounding the pond has palm trees, other sculptures, and steps leading up to the house in the background.
"
6227,16538,3_1422190955285864451,https://pbs.twimg.com/media/E7yjI4SWYAMTiz2.jpg,"Sepia image of a garden designed by Louis C. Tiffany. The garden is on multiple levels with a pond in the foreground, two trees in huge round pots, and palm trees at the lowest level in the distance. Beyond the garden is an expansive view of the water surrounding Long Island."
6228,16539,3_1422190957374681091,https://pbs.twimg.com/media/E7yjJAEXMAMg9i_.jpg,"Sepia image of the interior of a house designed by Louis C. Tiffany. In the center of the room is a fountain, around which are many potted plants lining the edge of the pool. At the center of the image behind the pool are four columns holding up the mezzanine level of the room, at their base is a large arrangement of flowers."
6229,16540,3_1422190959161393154,https://pbs.twimg.com/media/E7yjJGuWQAI9vHY.jpg,"Sepia image of the interior of a house designed by Louis C. Tiffany. The room is large, of double height, and decorated by a multitude of objects, some hanging from the ceiling."
6230,16541,3_1421155402255847424,https://pbs.twimg.com/media/E7j1TwoWUAAUc9-.jpg,Film still of a close up shot of Jackie Kennedy wearing a Suzie Zuzek designed floral pattern dress. She has a beautiful smile on her face and is wearing bright pink lipstick.
6231,16542,3_1421155406307631114,https://pbs.twimg.com/media/E7j1T_uXoAoM80H.jpg,"Film still of Jackie Kennedy greeting her husband President John F. Kennedy off his presidential helicopter. She kisses him on the cheek, President Kennedy is smiling broadly. She is wearing a floral patterned dress designed by Suzie Zuzek."
6232,16543,3_1421155409826570243,https://pbs.twimg.com/media/E7j1UM1WYAMwl5y.jpg,"Film still of Jackie Kennedy walking alongside a toddler who is reaching up above his head to hold her hand. Mrs Kennedy is wearing a floral patterned dress and sandals. Around them are various men in suits, presumably the entourage of her husband."
6233,16544,3_1420755522622431232,https://pbs.twimg.com/media/E7eJns6VoAANQDS.jpg,"Blocky, upright, rectangular, molded white plastic cell phone with long black antenna at back left; indented earpiece and alpha-numeric and function keys and keypad on front face."
6234,16545,3_1420017220005076992,https://pbs.twimg.com/media/E7TqI1VXIAAf8MM.jpg,grayscale image of Willi Smith wearing an Artist T-Shirt designed by Barbara Kruger
6235,16546,3_1419733511142002690,https://pbs.twimg.com/media/E7PoGzdWUAI9OwD.jpg,White cotton T-Shirt featuring energetic graffiti-style black lines with red dots
6236,16547,3_1419733519174090753,https://pbs.twimg.com/media/E7PoHRYWQAEcKBY.jpg,Cotton T-Shirt featuring image of an anonymous face in grayscale with the words “I can’t look at you and breathe at the same time” superimposed over the figure’s eyes and chin
6237,16548,3_1419733528896491530,https://pbs.twimg.com/media/E7PoH1mWUAoEwTk.jpg,White cotton T-shirt listing various Truisms by Jenny Holzer
6238,16549,3_1418565298941222919,https://pbs.twimg.com/media/E6_Bn54WYAcitk4.jpg,"Poster for the Munich Olympics featuring an image of three swimmers in the midst of a butterfly race. The image has been overlaid brightly saturated colors so that each of the three swimmers are rendered in bright orange, and the pool and water is rendered in purples and blues. At the bottom left corner, in orange sans-serif text: Müchen [Olympic Rings in white] 1972. Directly below the Olympic rings, the logo for the Munich Olympic games in white, an abstracted sunburst."
6239,16551,3_1417569449234898947,https://pbs.twimg.com/media/E6w350oXoAMn4rB.jpg,An illustration done in black ink of a person in a mask riding a jet ski around a city partially submerged underwater.
6240,16552,3_1417568626396254209,https://pbs.twimg.com/media/E6w3J7UWUAEK4GQ.jpg,An illustration done in black ink on paper of the Cooper Hewitt mansion partly submerged underwater.
6241,16553,3_1417251620593848321,https://pbs.twimg.com/media/E6sW1wrX0AE9SJA.jpg,"A book set against a large, vibrant, floral print background. The book features gridded floral patterns framing a b&w photograph of a woman blowing a kiss."
6242,16554,3_1415763148938825728,https://pbs.twimg.com/media/E6XNFTqWUAAanKI.jpg,"View of an octagonal garden with fountain at center, surrounded by evergreen trees."
6243,16555,3_1415432170760507398,https://pbs.twimg.com/media/E6SgD13XEAYXp58.jpg,"Enameled gold brooch in the shape of a flower with diamonds along the perimeter of ""petals"" and diamonds in the center. On reverse: gold bar pin and small collapsible ring for hanging as pendant."
6244,16556,3_1414679208102596617,https://pbs.twimg.com/media/E6HzPpYWEAkCJ6i.jpg,"6 mannequins installed at various heights display fashion items designed by Willi Smith. On the left a female mannequin wears a shite skirt, a pink and white checkered blouse that is tied in a knot at the chest, and a headdress made of the same pattern. To the right is another female mannequin wearing an off-white jumpsuit and another mannequin on a higher level behind wears the same design but in brown. Right of that is a male mannequin wearing a blue and white checkered sleeve-less shirt and blue and white stripped shorts, and behind at a higher level is another mannequin wearing the same design but in purple and white. Furthest right is a female mannequin wearing a yellow and purple patterned dress."
6245,16561,3_1403108127575269383,https://pbs.twimg.com/media/E3jXaHWWYAcBO3K.jpg,"A large arrangement of flowers decorates one side of the entrance to Cooper Hewitt, an ornate gilded-age mansion."
6246,16562,3_1403108127583739904,https://pbs.twimg.com/media/E3jXaHYXoAAlihR.jpg,"A large arrangement of flowers decorates one side of the entrance to Cooper Hewitt, an ornate gilded-age mansion."
6247,16563,3_1403108127583637510,https://pbs.twimg.com/media/E3jXaHYWEAYJSGr.jpg,"A large arrangement of flowers decorating both sides of the entrance to Cooper Hewitt, an ornate gilded-age mansion."
6248,16564,3_1403068943942754317,https://pbs.twimg.com/media/E3izxU8XIA0oEwt.jpg,A mother and child inside a gallery both pointing at framed works of art on the wall. The child is around the age of 4. The artwork they are pointing at are drawings of floral design patterns by Suzie Zuzek.
6249,16565,3_1403072619788840964,https://pbs.twimg.com/media/E3i3HSiXMAQsvKR.jpg,A mother and child stand in an exhibition looking at mannequins dressed in clothes designed by Willi Smith.
6250,16566,3_1403073447643815943,https://pbs.twimg.com/media/E3i33eiXoAcuCpc.jpg,"Two people stand in an exhibition space, one pointing to something out of shot. The exhibition contains images and fashion wear."
6251,16567,3_1403073924800421896,https://pbs.twimg.com/media/E3i4TQFXoAgh7HY.jpg,A mother and child at an exhibition of contemporary muslim fashions. The mother points to one of the mannequins displaying one of the fashion pieces.
6252,16568,3_1402627344934871044,https://pbs.twimg.com/media/E3ciI4cXoAQ10JO.jpg,"A close up reproduction of the Mona Lisa as a clock face, showing just her head and neck. Part of her image has been cut to make the hands of the clock. The hour hand is her right eye and is in the position of 9 o'clock."
6253,16571,3_1391757575343980548,https://pbs.twimg.com/media/E1CEJBPWQAQ8MxQ.jpg,"Graphic poster with blocks of text and three individuals in sapphire, ruby, and emerald outfits"
6254,16572,3_1391757610177765383,https://pbs.twimg.com/media/E1CELDAXoAcqkBV.jpg,Print with dense green tropical foliage and flowers
6255,16573,3_1391757654389891075,https://pbs.twimg.com/media/E1CENntXIAMyRuj.jpg,Grid of six colorful images with the text The 31st Annual West Coast Show 1996 in the center
6256,16574,3_1391757693761822720,https://pbs.twimg.com/media/E1CEP6YXIAAkuGG.jpg,Illustration of space ships on a light gray background
6257,16575,3_1384188957991202826,https://pbs.twimg.com/media/EzWghgcVcAo9kn8.jpg,Artist builds a wooden kayak
6258,16576,3_1384189003163836416,https://pbs.twimg.com/media/EzWgkIuVIAA1tKD.jpg,Illustration of space ships on a light gray background
6259,16577,3_1384189051406671873,https://pbs.twimg.com/media/EzWgm8cUYAEFcsE.jpg,Grid of six colorful images with the text The 31st Annual West Coast Show 1996 in the center
6260,16578,3_1384189102728175617,https://pbs.twimg.com/media/EzWgp7oUYAErSqQ.jpg,Print with dense green tropical foliage and flowers
6261,16579,3_1384189142288846858,https://pbs.twimg.com/media/EzWgsPAUUAocSgd.jpg,"Graphic poster with blocks of text and three individuals in sapphire, ruby, and emerald outfits"
6262,16580,3_1384189196840042506,https://pbs.twimg.com/media/EzWgvaOVgAo2TOE.jpg,Desktop covered in craft supplies
6263,16581,3_1230526408876679170,https://pbs.twimg.com/media/ERO1P8_U4AIetAi.jpg,View of a golden book cover decorated with vines. Dripping from the vines are two bunches of purple grapes made from gems
6264,16582,3_1375464181227474947,https://pbs.twimg.com/media/ExahYqNWUAMi8Xl.jpg,"The bust of a woman with black clothing and a beige headscarf, next to a beige headscarf in a ghost state with phantom wearer, next to a beige scarf as a loose item of clothing."
6265,16591,3_1367225808201351170,https://pbs.twimg.com/media/EvlcoPGWgAI4oDY.jpg,"Bird's eye shot of a person working at a desk covered in colorful paper scraps and cutting materials, creating 3D paper scenes. One of a dragon, the other of tentacles."
6266,16592,3_1365332752258785293,https://pbs.twimg.com/media/EvKi54KXYA0ZmFx.jpg,"Two images: Portrait at left of a dark-skinned man with glasses, mid-conversation, hands in motion. Book cover at right with red text: CITIES BURNING, at center, against a white background, sitting a top the black lower half of the cover."
